id	review
471	if you thought tom hanks was just an ordinary big-screen star , wait until you've seen him eight stories tall . 
472	with this masterful , flawless film , [wang] emerges in the front ranks of china's now numerous , world-renowned filmmakers . 
473	shyamalan offers copious hints along the way -- myriad signs , if you will -- that beneath the familiar , funny surface is a far bigger , far more meaningful story than one in which little green men come to earth for harvesting purposes . 
474	this film is an act of spiritual faith -- an eloquent , deeply felt meditation on the nature of compassion . 
475	a different kind of love story - one that is dark , disturbing , painful to watch , yet compelling . 
476	splendidly illustrates the ability of the human spirit to overcome adversity . 
477	a compelling , gut-clutching piece of advocacy cinema that carries you along in a torrent of emotion as it explores the awful complications of one terrifying day . 
478	she's as rude and profane as ever , always hilarious and , most of the time , absolutely right in her stinging social observations . 
479	to those who have not read the book , the film is a much better mother-daughter tale than last summer's 'divine secrets of the ya-ya sisterhood , ' but that's not saying much . 
480	even before it builds up to its insanely staged ballroom scene , in which 3000 actors appear in full regalia , it's waltzed itself into the art film pantheon . 
481	a thoughtful , reverent portrait of what is essentially a subculture , with its own rules regarding love and family , governance and hierarchy . 
482	it seems impossible that an epic four-hour indian musical about a cricket game could be this good , but it is . 
483	will certainly appeal to asian cult cinema fans and asiaphiles interested to see what all the fuss is about . 
484	touches smartly and wistfully on a number of themes , not least the notion that the marginal members of society . . . might benefit from a helping hand and a friendly kick in the pants . 
485	a wildly entertaining scan of evans' career . 
486	a mature , deeply felt fantasy of a director's travel through 300 years of russian history . 
487	boldly engineering a collision between tawdry b-movie flamboyance and grandiose spiritual anomie , rose's film , true to its source material , provides a tenacious demonstration of death as the great equalizer . 
488	a finely tuned mood piece , a model of menacing atmosphere . 
489	the salton sea has moments of inspired humour , though every scrap is of the darkest variety . 
490	both a beautifully made nature film and a tribute to a woman whose passion for this region and its inhabitants still shines in her quiet blue eyes . 
491	although shot with little style , skins is heartfelt and achingly real . 
492	harks back to a time when movies had more to do with imagination than market research . 
493	upsetting and thought-provoking , the film has an odd purity that doesn't bring you into the characters so much as it has you study them . 
494	a well-executed spy-thriller . 
495	a very pretty after-school special . it's an effort to watch this movie , but it eventually pays off and is effective if you stick with it . 
496	a harrowing account of a psychological breakdown . 
497	continually challenges perceptions of guilt and innocence , of good guys and bad , and asks us whether a noble end can justify evil means . 
498	it certainly won't win any awards in the plot department but it sets out with no pretensions and delivers big time . 
499	dog soldiers doesn't transcend genre -- it embraces it , energizes it and takes big bloody chomps out of it . 
500	at once emotional and richly analytical , the cosby-seinfeld encounter alone confirms the serious weight behind this superficially loose , larky documentary . 
501	it may scream low budget , but this charmer has a spirit that cannot be denied . 
502	'alice's adventure through the looking glass and into zombie-land' is filled with strange and wonderful creatures . 
503	without [de niro] , city by the sea would slip under the waves . he drags it back , single-handed . 
504	a good music documentary , probably one of the best since the last waltz . 
505	if the plot seems a bit on the skinny side , that's because panic room is interested in nothing more than sucking you in?and making you sweat . 
506	 . . . [the film] works , due mostly to the tongue-in-cheek attitude of the screenplay . 
507	the film becomes an overwhelming pleasure , and you find yourself rooting for gai's character to avoid the fate that has befallen every other carmen before her . 
508	broomfield has a rather unique approach to documentary . he thinks the film is just as much a document about him as it is about the subject . 
509	at its best when the guarded , resentful betty and the manipulative yet needy margot are front and center . 
510	gloriously straight from the vagina . 
511	it's excessively quirky and a little underconfident in its delivery , but otherwise this is the best 'old neighborhood' project since christopher walken kinda romanced cyndi lauper in the opportunists . 
512	the film oozes craft . 
513	robinson's web of suspense matches the page-turning frenzy that clancy creates . 
514	manages to be both hugely entertaining and uplifting . 
515	a classic fairy tale that perfectly captures the wonders and worries of childhood in a way that few movies have ever approached . 
516	it's the unsettling images of a war-ravaged land that prove more potent and riveting than the unlikely story of sarah and harrison . 
517	a wonderfully warm human drama that remains vividly in memory long after viewing
518	jaunty fun , with its celeb-strewn backdrop well used . 
519	recoing's fantastic performance doesn't exactly reveal what makes vincent tick , but perhaps any definitive explanation for it would have felt like a cheat . 
520	washington overcomes the script's flaws and envelops the audience in his character's anguish , anger and frustration . 
521	the film fearlessly gets under the skin of the people involved . . . this makes it not only a detailed historical document , but an engaging and moving portrait of a subculture . 
522	a searing , epic treatment of a nationwide blight that seems to be , horrifyingly , ever on the rise . 
523	not a film for the faint of heart or conservative of spirit , but for the rest of us -- especially san francisco lovers -- it's a spirited film and a must-see . 
524	read my lips is to be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love . 
525	the color sense of stuart little 2 is its most immediate and most obvious pleasure , but it would count for very little if the movie weren't as beautifully shaped and as delicately calibrated in tone as it is . 
526	while [roman coppola] scores points for style , he staggers in terms of story . 
527	idiotic and ugly . 
528	any movie that makes hard work seem heroic deserves a look . 
529	it may not be a huge cut of above the rest , but i enjoyed barbershop . it's a funny little movie with clever dialogue and likeable characters . 
530	a different and emotionally reserved type of survival story -- a film less about refracting all of world war ii through the specific conditions of one man , and more about that man lost in its midst . 
531	it's sweet , funny , charming , and completely delightful . 
532	a perfectly competent and often imaginative film that lacks what little lilo & stitch had in spades -- charisma . 
533	beautifully shot against the frozen winter landscapes of grenoble and geneva , the film unfolds with all the mounting tension of an expert thriller , until the tragedy beneath it all gradually reveals itself . 
534	medem may have disrobed most of the cast , leaving their bodies exposed , but the plot remains as guarded as a virgin with a chastity belt . that's why sex and lucia is so alluring . 
535	an elegant work , food of love is as consistently engaging as it is revealing . 
536	although largely a heavy-handed indictment of parental failings and the indifference of spanish social workers and legal system towards child abuse , the film retains ambiguities that make it well worth watching . 
537	a behind the scenes look at the training and dedication that goes into becoming a world-class fencer and the champion that's made a difference to nyc inner-city youth . 
538	a brain twister , less a movie-movie than a funny and weird meditation on hollywood , success , artistic integrity and intellectual bankruptcy . 
539	a powerful , inflammatory film about religion that dares to question an ancient faith , and about hatred that offers no easy , comfortable resolution . 
540	in its own floundering way , it gets to you . just like igby . 
541	return to never land may be another shameless attempt by disney to rake in dough from baby boomer families , but it's not half-bad . 
542	wise and deadpan humorous . 
543	god bless crudup and his aversion to taking the easy hollywood road and cashing in on his movie-star gorgeousness . 
544	if signs is a good film , and it is , the essence of a great one is in there somewhere . 
545	veterans of the dating wars will smirk uneasily at the film's nightmare versions of everyday sex-in-the-city misadventures . 
546	schrader examines crane's decline with unblinking candor . 
547	you can watch , giggle and get an adrenaline boost without feeling like you've completely lowered your entertainment standards . 
548	it thankfully goes easy on the reel/real world dichotomy that [jaglom] pursued with such enervating determination in venice/venice . 
549	this rich , bittersweet israeli documentary , about the life of song-and-dance-man pasach'ke burstein and his family , transcends ethnic lines . 
550	sensitively examines general issues of race and justice among the poor , and specifically raises serious questions about the death penalty and asks what good the execution of a mentally challenged woman could possibly do . 
551	cool gadgets and creatures keep this fresh . not as good as the original , but what is . . . 
552	presents a side of contemporary chinese life that many outsiders will be surprised to know exists , and does so with an artistry that also smacks of revelation . 
553	[jeff's] gorgeous , fluid compositions , underlined by neil finn and edmund mcwilliams's melancholy music , are charged with metaphor , but rarely easy , obvious or self-indulgent . 
554	engages us in constant fits of laughter , until we find ourselves surprised at how much we care about the story , and end up walking out not only satisfied but also somewhat touched . 
555	a bilingual charmer , just like the woman who inspired it
556	blisteringly rude , scarily funny , sorrowfully sympathetic to the damage it surveys , the film has in kieran culkin a pitch-perfect holden . 
557	apuestas fuertes para el futuro del director , y apuestas bien fundadas , pues la suerte ya la tiene , y la cinta lo comprueba . . . . 
558	"the fourth "" pokemon "" is a diverting--if predictable--adventure suitable for a matinee , with a message that cautions children about disturbing the world's delicate ecological balance . "
559	what one is left with , even after the most awful acts are committed , is an overwhelming sadness that feels as if it has made its way into your very bloodstream . 
560	[it] has the feel of a summer popcorn movie . nothing too deep or substantial . explosions , jokes , and sexual innuendoes abound . 
561	miyazaki's nonstop images are so stunning , and his imagination so vivid , that the only possible complaint you could have about spirited away is that there is no rest period , no timeout . 
562	 . . . a delightfully unpredictable , hilarious comedy with wonderful performances that tug at your heart in ways that utterly transcend gender labels . 
563	assured , vital and well wrought , the film is , arguably , the most accomplished work to date from hong kong's versatile stanley kwan . 
564	delia , greta , and paula rank as three of the most multilayered and sympathetic female characters of the year . as each of them searches for their place in the world , miller digs into their very minds to find an unblinking , flawed humanity . 
565	a surprisingly sweet and gentle comedy . 
566	shanghai ghetto , much stranger than any fiction , brings this unknown slice of history affectingly to life . 
567	it's not particularly well made , but since i found myself howling more than cringing , i'd say the film works . 
568	but this is lohman's film . her performance moves between heartbreak and rebellion as she continually tries to accommodate to fit in and gain the unconditional love she seeks . 
569	though its story is only surface deep , the visuals and enveloping sounds of blue crush make this surprisingly decent flick worth a summertime look-see . 
570	ryosuke has created a wry , winning , if languidly paced , meditation on the meaning and value of family . 
571	sometimes charming , sometimes infuriating , this argentinean 'dramedy' succeeds mainly on the shoulders of its actors . 
572	you may feel compelled to watch the film twice or pick up a book on the subject . 
573	often shocking but ultimately worthwhile exploration of motherhood and desperate mothers . 
574	a venturesome , beautifully realized psychological mood piece that reveals its first-time feature director's understanding of the expressive power of the camera . 
575	like the rugrats movies , the wild thornberrys movie doesn't offer much more than the series , but its emphasis on caring for animals and respecting other cultures is particularly welcome . 
576	taken outside the context of the current political climate ( see : terrorists are more evil than ever ! ) , the sum of all fears is simply a well-made and satisfying thriller . 
577	"the setting is so cool that it chills the characters , reducing our emotional stake in the outcome of "" intacto's "" dangerous and seductively stylish game . "
578	a lovely and beautifully photographed romance . 
579	one of the most splendid entertainments to emerge from the french film industry in years . 
580	its vision of that awkward age when sex threatens to overwhelm everything else is acute enough to make everyone who has been there squirm with recognition . 
581	for almost the first two-thirds of martin scorsese's 168-minute gangs of new york , i was entranced . 
582	open-ended and composed of layer upon layer , talk to her is a cinephile's feast , an invitation to countless interpretations . 
583	one of the most slyly exquisite anti-adult movies ever made . 
584	what makes esther kahn so demanding is that it progresses in such a low-key manner that it risks monotony . but it's worth the concentration . 
585	neither the funniest film that eddie murphy nor robert de niro has ever made , showtime is nevertheless efficiently amusing for a good while . before it collapses into exactly the kind of buddy cop comedy it set out to lampoon , anyway . 
586	a clever script and skilled actors bring new energy to the familiar topic of office politics . 
587	the determination of pinochet's victims to seek justice , and their often heartbreaking testimony , spoken directly into director patricio guzman's camera , pack a powerful emotional wallop . 
588	"disney aficionados will notice distinct parallels between this story and the 1971 musical "" bedknobs and broomsticks , "" which also dealt with british children rediscovering the power of fantasy during wartime . "
589	it's . . . worth the extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his principles with a film whose very subject is , quite pointedly , about the peril of such efforts . 
590	dark and unrepentant , this excursion into the epicenter of percolating mental instability is not easily dismissed or forgotten . 
591	it's a rollicking adventure for you and all your mateys , regardless of their ages . 
592	boasts a handful of virtuosic set pieces and offers a fair amount of trashy , kinky fun . 
593	 . . . myers has turned his franchise into the movie version of an adolescent dirty-joke book done up in post-tarantino pop-culture riffs . . . 
594	if you're down for a silly hack-and-slash flick , you can do no wrong with jason x . 
595	this is a very ambitious project for a fairly inexperienced filmmaker , but good actors , good poetry and good music help sustain it . 
596	the modern master of the chase sequence returns with a chase to end all chases
597	the messy emotions raging throughout this three-hour effort are instantly recognizable , allowing the film to paradoxically feel familiar and foreign at the same time . 
598	 . . . either you're willing to go with this claustrophobic concept or you're not . 
599	just watch bettany strut his stuff . you'll know a star when you see one . 
600	austin powers in goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride . 
601	you can fire a torpedo through some of clancy's holes , and the scripters don't deserve any oscars . but the nerve-raked acting , the crackle of lines , the impressive stagings of hardware , make for some robust and scary entertainment . 
602	contrasting the original ringu with the current americanized adaptation is akin to comparing the evil dead with evil dead ii
603	a small gem of a movie that defies classification and is as thought-provoking as it is funny , scary and sad . 
604	for a long time the film succeeds with its dark , delicate treatment of these characters and its unerring respect for them . 
605	it's the kind of effectively creepy-scary thriller that has you fixating on a far corner of the screen at times because your nerves just can't take it any more . 
606	late marriage is an in-your-face family drama and black comedy that is filled with raw emotions conveying despair and love . 
607	an ambitious and moving but bleak film . 
608	it's too harsh to work as a piece of storytelling , but as an intellectual exercise -- an unpleasant debate that's been given the drive of a narrative and that's been acted out -- the believer is nothing less than a provocative piece of work . 
609	it's sweet . it's funny . it wears its heart on the sleeve of its gaudy hawaiian shirt . and , thanks to the presence of 'the king , ' it also rocks . 
610	it's never laugh-out-loud funny , but it is frequently amusing . 
611	a bittersweet film , simple in form but rich with human events . 
612	"the unexplored story opportunities of "" punch-drunk love "" may have worked against the maker's minimalist intent but it is an interesting exercise by talented writer/director anderson . "
613	" "" punch-drunk love "" is a little like a chocolate milk moustache . . . "
614	 . . . digs beyond the usual portrayals of good kids and bad seeds to reveal a more ambivalent set of characters and motivations . 
615	the beauty of the piece is that it counts heart as important as humor . 
616	piercingly affecting . . . while clearly a manipulative film , emerges as powerful rather than cloying . 
617	very amusing , not the usual route in a thriller , and the performances are odd and pixilated and sometimes both . 
618	while the frequent allusions to gurus and doshas will strike some westerners as verging on mumbo-jumbo . . . broad streaks of common sense emerge with unimpeachable clarity . 
619	the cast is phenomenal , especially the women . 
620	a marvel of production design . 
621	the byplay and bickering between the now spy-savvy siblings , carmen ( vega ) and juni ( sabara ) cortez , anchor the film in a very real and amusing give-and-take . 
622	good actors have a radar for juicy roles -- there's a plethora of characters in this picture , and not one of them is flat . 
623	though in some ways similar to catherine breillat's fat girl , rain is the far superior film . 
624	is not so much a work of entertainment as it is a unique , well-crafted psychological study of grief . 
625	remarkable for its excellent storytelling , its economical , compressed characterisations and for its profound humanity , it's an adventure story and history lesson all in one . 
626	colorful , energetic and sweetly whimsical . . . the rare sequel that's better than its predecessor . 
627	reno himself can take credit for most of the movie's success . he's one of the few 'cool' actors who never seems aware of his own coolness . 
628	significantly better than its 2002 children's-movie competition . 
629	ub equally spoofs and celebrates the more outre aspects of 'black culture' and the dorkier aspects of 'white culture , ' even as it points out how inseparable the two are . 
630	a lot smarter than your average bond . 
631	 . . . bright , intelligent , and humanly funny film . 
632	painful , horrifying and oppressively tragic , this film should not be missed . 
633	part of the film's cheeky charm comes from its vintage schmaltz . 
634	so unique and stubborn and charismatic that you want it to be better and more successful than it is . 
635	i won't argue with anyone who calls 'slackers' dumb , insulting , or childish . . . but i laughed so much that i didn't mind . 
636	it arrives with an impeccable pedigree , mongrel pep , and almost indecipherable plot complications . 
637	so fiendishly cunning that even the most jaded cinema audiences will leave the auditorium feeling dizzy , confused , and totally disorientated . not to mention absolutely refreshed . 
638	a vibrant , colorful , semimusical rendition . 
639	the film sometimes flags . . . but there is enough secondary action to keep things moving along at a brisk , amusing pace . 
640	it's a drawling , slobbering , lovable run-on sentence of a film , a southern gothic with the emotional arc of its raw blues soundtrack . 
641	n�s gosta muito de as duas torres . 
642	nolan proves that he can cross swords with the best of them and helm a more traditionally plotted popcorn thriller while surrendering little of his intellectual rigor or creative composure . 
643	it is different from others in its genre in that it is does not rely on dumb gags , anatomical humor , or character cliches ; it primarily relies on character to tell its story . 
644	both a successful adaptation and an enjoyable film in its own right . 
645	all the filmmakers are asking of us , is to believe in something that is improbable . 
646	if the very concept makes you nervous . . . you'll have an idea of the film's creepy , scary effectiveness . 
647	worth a look by those on both sides of the issues , if only for the perspective it offers , one the public rarely sees . 
648	a mostly believable , refreshingly low-key and quietly inspirational little sports drama . 
649	may be more genial than ingenious , but it gets the job done . 
650	a stylish cast and some clever scripting solutions help chicago make the transition from stage to screen with considerable appeal intact . 
651	exhilarating , funny and fun . 
652	"while not quite "" shrek "" or monsters , inc . "" , it's not too bad . it's worth taking the kids to . "
653	in the end there is one word that best describes this film : honest . 
654	writer-director david jacobson and his star , jeremy renner , have made a remarkable film that explores the monster's psychology not in order to excuse him but rather to demonstrate that his pathology evolved from human impulses that grew hideously twisted . 
655	the action sequences are fun and reminiscent of combat scenes from the star wars series . 
656	norton is magnetic as graham . 
657	savvy director robert j . siegel and his co-writers keep the story subtle and us in suspense . 
658	it pulls the rug out from under you , just when you're ready to hate one character , or really sympathize with another character , something happens to send you off in different direction . 
659	twenty years after its first release , e . t . remains the most wondrous of all hollywood fantasies -- and the apex of steven spielberg's misunderstood career . 
660	it says a lot about a filmmaker when he can be wacky without clobbering the audience over the head and still maintain a sense of urgency and suspense . 
661	gives us a lot to chew on , but not all of it has been properly digested . 
662	it's an exhilarating place to visit , this laboratory of laughter . 
663	" "" simone "" is a fun and funky look into an artificial creation in a world that thrives on artificiality . "
664	a great companion piece to other napoleon films . 
665	to some eyes this will seem like a recycling of clich�s , an assassin's greatest hits . to others , it will remind them that hong kong action cinema is still alive and kicking . 
666	gran historia sobre el amor , la familia , la lealtad y la traici�n que seguramente se convertir� en un nuevo cl�sico del g�nero . 
667	"at the end of the movie , my 6-year-old nephew said , "" i guess i come from a broken family , and my uncles are all aliens , too . "" congrats disney on a job well done , i enjoyed it just as much ! "
668	a remarkably alluring film set in the constrictive eisenhower era about one suburban woman's yearning in the face of a loss that shatters her cheery and tranquil suburban life . 
669	berling and b�art . . . continue to impress , and isabelle huppert . . . again shows uncanny skill in getting under the skin of her characters . 
670	uplifting , funny and wise . 
671	remarkable for its intelligence and intensity . 
672	the hypnotic imagery and fragmentary tale explore the connections between place and personal identity . 
673	brosnan is more feral in this film than i've seen him before and halle berry does her best to keep up with him . 
674	a film that begins with the everyday lives of naval personnel in san diego and ends with scenes so true and heartbreaking that tears welled up in my eyes both times i saw the film . 
675	a funny film . 
676	" "" on guard ! "" won't be placed in the pantheon of the best of the swashbucklers but it is a whole lot of fun and you get to see the one of the world's best actors , daniel auteuil , have a whale of a good time . "
677	the movie starts with a legend and ends with a story that is so far-fetched it would be impossible to believe if it weren't true . this is the stuff that disney movies are made of . 
678	like all great films about a life you never knew existed , it offers much to absorb and even more to think about after the final frame . 
679	that the e-graveyard holds as many good ideas as bad is the cold comfort that chin's film serves up with style and empathy . 
680	while we no longer possess the lack-of-attention span that we did at seventeen , we had no trouble sitting for blade ii . 
681	like a poor man's you can count on me
682	 . . . a solid , unassuming drama . 
683	a seriocomic debut of extravagant promise by georgian-israeli director dover kosashvili . 
684	thanks to ice cube , benjamins feels an awful lot like friday in miami . 
685	though the film is static , its writer-director's heart is in the right place , his plea for democracy and civic action laudable . 
686	the real star of this movie is the score , as in the songs translate well to film , and it's really well directed . 
687	it's rare to find a film to which the adjective 'gentle' applies , but the word perfectly describes pauline & paulette . 
688	my wife is an actress has its moments in looking at the comic effects of jealousy . in the end , though , it is only mildly amusing when it could have been so much more . 
689	both garcia and jagger turn in perfectly executed and wonderfully sympathetic characters , who are alternately touching and funny . 
690	humorous , artsy , and even cute , in an off-kilter , dark , vaguely disturbing way . 
691	the more you think about the movie , the more you will probably like it . 
692	 . . . a powerful sequel and one of the best films of the year . 
693	for the most part , the film does hold up pretty well . 
694	together [time out and human resources] establish mr . cantet as france's foremost cinematic poet of the workplace . 
695	the filmmaker's heart is in the right place . . . 
696	you can take the grandkids or the grandparents and never worry about anyone being bored . . . audience is a sea of constant smiles and frequent laughter . 
697	like these russo guys lookin' for their mamet instead found their sturges . 
698	[a] satisfying niblet . 
699	there has been a string of ensemble cast romances recently . . . but peter mattei's love in the time of money sets itself apart by forming a chain of relationships that come full circle to end on a positive ( if tragic ) note . 
700	by applying definition to both sides of the man , the picture realizes a fullness that does not negate the subject . 
701	who is the audience for cletis tout ? anybody who enjoys quirky , fun , popcorn movies with a touch of silliness and a little bloodshed . 
702	[cuar�n has] created a substantive movie out of several cliched movie structures : the road movie , the coming-of-age movie , and the teenage sex comedy . 
703	puts to rest any thought that the german film industry cannot make a delightful comedy centering on food . 
704	poetic , heartbreaking . 
705	witty dialog between realistic characters showing honest emotions . it's touching and tender and proves that even in sorrow you can find humor . like blended shades of lipstick , these components combine into one terrific story with lots of laughs . 
706	<em>ash wednesday</em> is not edward burns' best film , but it is a good and ambitious film . and it marks him as one of the most interesting writer/directors working today . 
707	after one gets the feeling that the typical hollywood disregard for historical truth and realism is at work here , it's a matter of finding entertainment in the experiences of zishe and the fiery presence of hanussen . 
708	the footage of the rappers at play and the prison interview with suge knight are just two of the elements that will grab you . 
709	 . . . it's as comprehensible as any dummies guide , something even non-techies can enjoy . 
710	don't wait to see this terrific film with your kids -- if you don't have kids borrow some . 
711	moretti . . . is the rare common-man artist who's wise enough to recognize that there are few things in this world more complex -- and , as it turns out , more fragile -- than happiness . 
712	the movie's captivating details are all in the performances , from foreman's barking-mad taylor to thewlis's smoothly sinister freddie and bettany/mcdowell's hard-eyed gangster . 
713	features fincher's characteristically startling visual style and an almost palpable sense of intensity . 
714	precocious smarter-than-thou wayward teen struggles to rebel against his oppressive , right-wing , propriety-obsessed family . anyone else seen this before ? 
715	moore provides an invaluable service by sparking debate and encouraging thought . better still , he does all of this , and more , while remaining one of the most savagely hilarious social critics this side of jonathan swift . 
716	alternating between facetious comic parody and pulp melodrama , this smart-aleck movie . . . tosses around some intriguing questions about the difference between human and android life . 
717	a cutesy romantic tale with a twist . 
718	this is a gorgeous film - vivid with color , music and life . delight your senses and crash this wedding ! 
719	a brutally dry satire of middle american numbness . 
720	more sophisticated and literate than such pictures usually are . . . an amusing little catch . 
721	smith examines the intimate , unguarded moments of folks who live in unusual homes -- which pop up in nearly every corner of the country . 
722	with an admirably dark first script by brent hanley , paxton , making his directorial feature debut , does strong , measured work . 
723	a compelling french psychological drama examining the encounter of an aloof father and his chilly son after 20 years apart . 
724	 . . . even if you've never heard of chaplin , you'll still be glued to the screen . 
725	you have enough finely tuned acting to compensate for the movie's failings . 
726	as the dominant christine , sylvie testud is icily brilliant . 
727	although tender and touching , the movie would have benefited from a little more dramatic tension and some more editing . 
728	the story that emerges has elements of romance , tragedy and even silent-movie comedy . 
729	"[ "" safe conduct "" ] is a long movie at 163 minutes but it fills the time with drama , romance , tragedy , bravery , political intrigue , partisans and sabotage . viva le resistance ! "
730	it offers a glimpse of the solomonic decision facing jewish parents in those turbulent times : to save their children and yet to lose them . 
731	the film is delicately narrated by martin landau and directed with sensitivity and skill by dana janklowicz-mann . 
732	martyr gets royally screwed and comes back for more . 
733	a virtual roller-coaster ride of glamour and sleaze . 
734	an admirable , sometimes exceptional film
735	if you like an extreme action-packed film with a hint of humor , then triple x marks the spot . 
736	from blushing to gushing---imamura squirts the screen in ?warm water under a red bridge'
737	if you're the kind of parent who enjoys intentionally introducing your kids to films which will cause loads of irreparable damage that years and years of costly analysis could never fix , i have just one word for you -? decasia
738	may not be a breakthrough in filmmaking , but it is unwavering and arresting . 
739	the film's images give a backbone to the company and provide an emotional edge to its ultimate demise . 
740	a bodice-ripper for intellectuals . 
741	the locations go from stark desert to gorgeous beaches . the story plays out slowly , but the characters are intriguing and realistic . 
742	count on his movie to work at the back of your neck long after you leave the theater . 
743	neil burger here succeeded in . . . making the mystery of four decades back the springboard for a more immediate mystery in the present . 
744	the complex , politically charged tapestry of contemporary chinese life this exciting new filmmaker has brought to the screen is like nothing we westerners have seen before . 
745	a thriller made from a completist's checklist rather than with a cultist's passion . 
746	try as you might to scrutinize the ethics of kaufman's approach , somehow it all comes together to create a very compelling , sensitive , intelligent and almost cohesive piece of film entertainment . 
747	as quiet , patient and tenacious as mr . lopez himself , who approaches his difficult , endless work with remarkable serenity and discipline . 
748	though the film never veers from its comic course , its unintentional parallels might inadvertently evoke memories and emotions which are anything but humorous . 
749	"evokes the style and flash of the double-cross that made mamet's "" house of games "" and last fall's "" heist "" so much fun . "
750	so original in its base concept that you cannot help but get caught up . 
751	it may be a no-brainer , but at least it's a funny no-brainer . 
752	a lot more dimensional and complex than its sunny disposition would lead you to believe . 
753	jeffs has created a breathtakingly assured and stylish work of spare dialogue and acute expressiveness . 
754	underachieves only in not taking the shakespeare parallels quite far enough . 
755	the most audacious , outrageous , sexually explicit , psychologically probing , pure libido film of the year has arrived from portugal . 
756	the creative animation work may not look as fully 'rendered' as pixar's industry standard , but it uses lighting effects and innovative backgrounds to an equally impressive degree . 
757	art-house to the core , read my lips is a genre-curling crime story that revives the free-wheeling noir spirit of old french cinema . 
758	grant is certainly amusing , but the very hollowness of the character he plays keeps him at arms length
759	conceptually brilliant . . . plays like a living-room war of the worlds , gaining most of its unsettling force from the suggested and the unknown . 
760	 . . . manages to deliver a fair bit of vampire fun . 
761	drama of temptation , salvation and good intentions is a thoughtful examination of faith , love and power . 
762	the strength of the film comes not from any cinematic razzle-dazzle but from its recovery of an historical episode that , in the simple telling , proves simultaneously harrowing and uplifting . 
763	the performances are strong , though the subject matter demands acting that borders on hammy at times . 
764	a damn fine and a truly distinctive and a deeply pertinent film . 
765	still rapturous after all these years , cinema paradiso stands as one of the great films about movie love . 
766	reggio and glass put on an intoxicating show . 
767	macdowell . . . gives give a solid , anguished performance that eclipses nearly everything else she's ever done . 
768	the thing about guys like evans is this : you're never quite sure where self-promotion ends and the truth begins . but as you watch the movie , you're too interested to care . 
769	i liked a lot of the smaller scenes . 
770	the film will appeal to discovery channel fans and will surely widen the perspective of those of us who see the continent through rose-colored glasses . 
771	an eye-boggling blend of psychedelic devices , special effects and backgrounds , 'spy kids 2' is a visual treat for all audiences . 
772	formuliac , but fun . 
773	straightforward and old-fashioned in the best possible senses of both those words , possession is a movie that puts itself squarely in the service of the lovers who inhabit it . 
774	it may . . . work as a jaunt down memory lane for teens and young adults who grew up on televised scooby-doo shows or reruns . 
775	one of those movies that catches you up in something bigger than yourself , namely , an archetypal desire to enjoy good trash every now and then . 
776	this harrowing journey into combat hell vividly captures the chaotic insanity and personal tragedies that are all too abundant when human hatred spews forth unchecked . 
777	far more successful , if considerably less ambitious , than last year's kubrick-meets-spielberg exercise . 
778	apart from anything else , this is one of the best-sustained ideas i have ever seen on the screen . 
779	'pocas veces es posible ver un elenco tan compenetrado con la historia , donde todos y cada uno de los actores ofrecen actuaciones verdaderamente memorables . '
780	elling builds gradually until you feel fully embraced by this gentle comedy . 
781	a fascinating examination of the joyous , turbulent self-discovery made by a proper , middle-aged woman . 
782	here is a vh1 behind the music special that has something a little more special behind it : music that didn't sell many records but helped change a nation . 
783	buy popcorn . take nothing seriously and enjoy the ride . 
784	carrying off a spot-on scottish burr , duvall ( also a producer ) peels layers from this character that may well not have existed on paper . 
785	the acting , for the most part , is terrific , although the actors must struggle with the fact that they're playing characters who sometimes feel more like literary conceits than flesh-and-blood humans . 
786	some body will take you places you haven't been , and also places you have . 
787	veret� has a whip-smart sense of narrative bluffs . 
788	parts of the film feel a bit too much like an infomercial for ram dass's latest book aimed at the boomer demographic . but mostly it's a work that , with humor , warmth , and intelligence , captures a life interestingly lived . 
789	were it not for a sentimental resolution that explains way more about cal than does the movie or the character any good , freundlich's world traveler might have been one of the more daring and surprising american movies of the year . 
790	" "" home movie "" is the film equivalent of a lovingly rendered coffee table book . "
791	graphic sex may be what's attracting audiences to unfaithful , but gripping performances by lane and gere are what will keep them awake . 
792	when compared to the usual , more somber festival entries , davis' highly personal brand of romantic comedy is a tart , smart breath of fresh air that stands out from the pack even if the picture itself is somewhat problematic . 
793	feels untidily honest . 
794	both damning and damned compelling . 
795	much has been written about those years when the psychedelic '60s grooved over into the gay '70s , but words don't really do the era justice . you have to see it . 
796	even if it pushes its agenda too forcefully , this remains a film about something , one that attempts and often achieves a level of connection and concern . 
797	what lifts the film high above run-of-the-filth gangster flicks is its refusal to recognise any of the signposts , as if discovering a way through to the bitter end without a map . 
798	we've seen the hippie-turned-yuppie plot before , but there's an enthusiastic charm in <i ? fire that makes the formula fresh again . 
799	both an admirable reconstruction of terrible events , and a fitting memorial to the dead of that day , and of the thousands thereafter . 
800	a sly dissection of the inanities of the contemporary music business and a rather sad story of the difficulties of artistic collaboration . 
801	the unique niche of self-critical , behind-the-scenes navel-gazing kaufman has carved from orleans' story and his own infinite insecurity is a work of outstanding originality . 
