id	review
3234	even though it is infused with the sensibility of a video director , it doesn't make for completely empty entertainment
3235	but even with the two-wrongs-make-a-right chemistry between jolie and burns . . . this otherwise appealing picture loses its soul to screenwriting for dummies conformity . 
3236	talk to her is so darned assured , we have absolutely no idea who the main characters are until the film is well under way -- and yet it's hard to stop watching . 
3237	star/producer salma hayek and director julie taymor have infused frida with a visual style unique and inherent to the titular character's paintings and in the process created a masterful work of art of their own . 
3238	a tasty masala . 
3239	a truly wonderful tale combined with stunning animation . 
3240	a low-key labor of love that strikes a very resonant chord . 
3241	an average kid-empowerment fantasy with slightly above-average brains . 
3242	confessions isn't always coherent , but it's sharply comic and surprisingly touching , so hold the gong . 
3243	while guzm�n frustratingly refuses to give pinochet's crimes a political context , his distance from the material is mostly admirable . 
3244	 . . . a story , an old and scary one , about the monsters we make , and the vengeance they take . 
3245	a sentimental but entirely irresistible portrait of three aging sisters . 
3246	white oleander may leave you rolling your eyes in the dark , but that doesn't mean you won't like looking at it . 
3247	in painting an unabashedly romantic picture of a nation whose songs spring directly from the lives of the people , the movie exalts the marxian dream of honest working folk , with little to show for their labor , living harmoniously , joined in song . 
3248	the most brilliant work in this genre since the 1984 uncut version of sergio leone's flawed but staggering once upon a time in america . 
3249	it looks closely , insightfully at fragile , complex relationships . 
3250	not a bad choice here , assuming that . . . the air-conditioning in the theater is working properly . 
3251	a fine effort , an interesting topic , some intriguing characters and a sad ending . certainly the big finish wasn't something galinsky and hawley could have planned for . . . but part of being a good documentarian is being there when the rope snaps . 
3252	it must be the end of the world : the best film so far this year is a franchise sequel starring wesley snipes . 
3253	there are moments of hilarity to be had . 
3254	refreshing . 
3255	a hypnotic portrait of this sad , compulsive life . 
3256	[while the last metro] was more melodramatic , confined to a single theater company and its strategies and deceptions , while tavernier is more concerned with the entire period of history . 
3257	one of the best films of the year with its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes of tenderness , loss , discontent , and yearning . 
3258	return to never land is reliable , standard disney animated fare , with enough creative energy and wit to entertain all ages . 
3259	michael moore's latest documentary about america's thirst for violence is his best film yet . . . 
3260	suffice to say that after seeing this movie in imax form , you'll be more acquainted with the tiniest details of tom hanks' face than his wife is . 
3261	like a tarantino movie with heart , alias betty is richly detailed , deftly executed and utterly absorbing . 
3262	marvelously entertaining and deliriously joyous documentary . 
3263	a brisk , reverent , and subtly different sequel . 
3264	a movie i loved on first sight and , even more important , love in remembrance . 
3265	'divertida , enternecedora , universal y profundamente sincera , es una de las mejores comedias rom�nticas en mucho tiempo . una verdadera delicia . '
3266	deserves a place of honor next to nanook as a landmark in film history . 
3267	murderous maids pulls no punches in its depiction of the lives of the papin sister and the events that led to their notorious rise to infamy . . . 
3268	this is an undeniably intriguing film from an adventurous young talent who finds his inspiration on the fringes of the american underground . 
3269	the sweetest thing , a romantic comedy with outrageous tendencies , may be a mess in a lot of ways . but it does have one saving grace . a lot of its gags and observations reflect a woman's point-of-view . 
3270	this is lightweight filmmaking , to be sure , but it's pleasant enough -- and oozing with attractive men . 
3271	at its most basic , this cartoon adventure is that wind-in-the-hair exhilarating . 
3272	fans of critics' darling band wilco will marvel at the sometimes murky , always brooding look of i am trying to break your heart . 
3273	the film presents visceral and dangerously honest revelations about the men and machines behind the curtains of our planet . 
3274	[gosling's] combination of explosive physical energy and convincing intelligence helps create a complex , unpredictable character . 
3275	confounding because it solemnly advances a daringly preposterous thesis . acting cannot be acted . 
3276	fulford-wierzbicki . . . deftly captures the wise-beyond-her-years teen . 
3277	a wild ride juiced with enough energy and excitement for at least three films . 
3278	it's a cool event for the whole family . maybe not a classic , but a movie the kids will want to see over and over again . 
3279	featherweight romantic comedy has a few nice twists in a standard plot and the charisma of hugh grant and sandra bullock . 
3280	the movie is not as terrible as the synergistic impulse that created it . 
3281	a typically observant , carefully nuanced and intimate french coming-of-age film that is an encouraging debut feature but has a needlessly downbeat ending that is too heavy for all that has preceded it . 
3282	less an examination of neo-nazism than a probe into the nature of faith itself . 
3283	a moving and weighty depiction of one family's attempts to heal after the death of a child . 
3284	i don't think most of the people who loved the 1989 paradiso will prefer this new version . but i do . 
3285	a zinger-filled crowd-pleaser that open-minded elvis fans ( but by no means all ) will have fun with . 
3286	diggs and lathan are among the chief reasons brown sugar is such a sweet and sexy film . 
3287	entirely suspenseful , extremely well-paced and ultimately . . . dare i say , entertaining ! 
3288	the riveting performances by the incredibly flexible cast make love a joy to behold . 
3289	terrific as nadia , a russian mail-order bride who comes to america speaking not a word of english , it's kidman who holds the film together with a supremely kittenish performance that gradually accumulates more layers . 
3290	with an unflappable air of decadent urbanity , everett remains a perfect wildean actor , and a relaxed firth displays impeccable comic skill . 
3291	the re-release of ron howard's apollo 13 in the imax format proves absolutely that really , really , really good things can come in enormous packages . 
3292	very well written and directed with brutal honesty and respect for its audience . 
3293	wonderful fencing scenes and an exciting plot make this an eminently engrossing film . 
3294	it's pretty linear and only makeup-deep , but bogdanovich ties it together with efficiency and an affection for the period . 
3295	a surprisingly charming and even witty match for the best of hollywood's comic-book adaptations . 
3296	this is a superior horror flick . 
3297	adaptation is simply brilliant . 
3298	smart and alert , thirteen conversations about one thing is a small gem . 
3299	the pleasure of read my lips is like seeing a series of perfect black pearls clicking together to form a string . we're drawn in by the dark luster . 
3300	a haunting tale of murder and mayhem . 
3301	i love the opening scenes of a wintry new york city in 1899 . cinematic poetry showcases the city's old-world charm before machines change nearly everything . 
3302	it's hard to imagine anyone managing to steal a movie not only from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon , dustin hoffman and holly hunter , yet newcomer ellen pompeo pulls off the feat with aplomb . 
3303	one of the best rock documentaries ever . wilco is a phenomenal band with such an engrossing story that will capture the minds and hearts of many . 
3304	ian holm conquers france as an earthy napoleon
3305	offers big , fat , dumb laughs that may make you hate yourself for giving in . ah , what the hell . 
3306	[sports] admirable energy , full-bodied characterizations and narrative urgency . 
3307	a portrait of an artist . 
3308	directors brett morgen and nanette burstein have put together a bold biographical fantasia . 
3309	the subtitled costume drama is set in a remote african empire before cell phones , guns , and the internal combustion engine , but the politics that thump through it are as timely as tomorrow . 
3310	a tremendous piece of work . 
3311	a delightful , if minor , pastry of a movie . 
3312	while obviously aimed at kids , the country bears . . . should keep parents amused with its low groan-to-guffaw ratio . 
3313	labute masterfully balances both traditional or modern stories together in a manner that one never overwhelms the other . something for everyone . 
3314	irwin is so earnest that it's hard to resist his pleas to spare wildlife and respect their environs . there are far worse messages to teach a young audience , which will probably be perfectly happy with the sloppy slapstick comedy . 
3315	leigh succeeds in delivering a dramatic slap in the face that's simultaneously painful and refreshing . 
3316	not about scares but a mood in which an ominous , pervasive , and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense . 
3317	'film aficionados cannot help but love cinema paradiso , whether the original version or new director's cut . '
3318	a fascinating glimpse into an insular world that gives the lie to many clich�s and showcases a group of dedicated artists . 
3319	it's one thing to read about or rail against the ongoing - and unprecedented - construction project going on over our heads . it's quite another to feel physically caught up in the process . 
3320	contradicts everything we've come to expect from movies nowadays . instead of simply handling conventional material in a conventional way , secretary takes the most unexpected material and handles it in the most unexpected way . 
3321	could i have been more geeked when i heard that apollo 13 was going to be released in imax format ? in a word : no . 
3322	murderous maids has a lot going for it , not least the brilliant performances by testud . . . and parmentier . 
3323	filmmaker stacy peralta has a flashy editing style that doesn't always jell with sean penn's monotone narration , but he respects the material without sentimentalizing it . 
3324	"there are a couple of things that elevate "" glory "" above most of its ilk , most notably the mere presence of duvall . "
3325	it's light on the chills and heavy on the atmospheric weirdness , and there are moments of jaw-droppingly odd behavior -- yet i found it weirdly appealing . 
3326	 ( rises ) above its oh-so-hollywood rejiggering and its conventional direction to give the film a soul and an unabashed sense of good old-fashioned escapism . 
3327	a breezy blend of art , history , esoteric musings and philosophy . 
3328	kids will love its fantasy and adventure , and grownups should appreciate its whimsical humor . 
3329	tsai ming-liang's ghosts are painfully aware of their not-being . 
3330	leaping from one arresting image to another , songs from the second floor has all the enjoyable randomness of a very lively dream and so manages to be compelling , amusing and unsettling at the same time . 
3331	sean penn , you owe nicolas cage an apology . 
3332	the performances are uniformly good . 
3333	she's all-powerful , a voice for a pop-cyber culture that feeds on her bjorkness . 
3334	it's a perfect show of respect to just one of those underrated professionals who deserve but rarely receive it . 
3335	for all its plot twists , and some of them verge on the bizarre as the film winds down , blood work is a strong , character-oriented piece . 
3336	the story line may be 127 years old , but el crimen del padre amaro . . . couldn't be more timely in its despairing vision of corruption within the catholic establishment . 
3337	this in-depth study of important developments of the computer industry should make it required viewing in university computer science departments for years to come . 
3338	it shows us a slice of life that's very different from our own and yet instantly recognizable . 
3339	a wonderfully speculative character study that made up for its rather slow beginning by drawing me into the picture . 
3340	has its share of arresting images . 
3341	leave it to john sayles to take on developers , the chamber of commerce , tourism , historical pageants , and commercialism all in the same movie . . . without neglecting character development for even one minute . 
3342	reign of fire just might go down as one of the all-time great apocalypse movies . 
3343	poignant and funny . 
3344	a smart little indie . 
3345	payne has created a beautiful canvas , and nicholson proves once again that he's the best brush in the business . 
3346	see it . debate it . remember it . 
3347	try as you might to resist , if you've got a place in your heart for smokey robinson , this movie will worm its way there . 
3348	a riveting profile of law enforcement , and a visceral , nasty journey into an urban hades . 
3349	director douglas mcgrath takes on nickleby with all the halfhearted zeal of an 8th grade boy delving into required reading . 
3350	stands as a document of what it felt like to be a new yorker -- or , really , to be a human being -- in the weeks after 9/11 . 
3351	i am not generally a huge fan of cartoons derived from tv shows , but hey arnold ! the movie is clever , offbeat and even gritty enough to overcome my resistance . 
3352	with not a lot of help from the screenplay ( proficient , but singularly cursory ) , [testud] acts with the feral intensity of the young bette davis . 
3353	it's a film that's destined to win a wide summer audience through word-of-mouth reviews and , not far down the line , to find a place among the studio's animated classics . 
3354	slow and ponderous , but rohmer's drama builds to an intense indoor drama about compassion , sacrifice , and christian love in the face of political corruption . 
3355	if you're not totally weirded- out by the notion of cinema as community-therapy spectacle , quitting hits home with disorienting force . 
3356	austin powers for the most part is extremely funny , the first part making up for any flaws that come later . 
3357	while tattoo borrows heavily from both seven and the silence of the lambs , it manages to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in . 
3358	cho continues her exploration of the outer limits of raunch with considerable brio . 
3359	elvira fans could hardly ask for more . 
3360	a canny , derivative , wildly gruesome portrait of a london sociopath who's the scariest of sadists . 
3361	the movie should be credited with remembering his victims . 
3362	fast-paced and wonderfully edited , the film is extremely thorough . 
3363	a bracing , unblinking work that serves as a painful elegy and sobering cautionary tale . 
3364	hashiguchi uses the situation to evoke a japan bustling atop an undercurrent of loneliness and isolation . 
3365	as if trying to grab a lump of play-doh , the harder that liman tries to squeeze his story , the more details slip out between his fingers . 
3366	my big fat greek wedding is not only the best date movie of the year , it's also a -- dare i say it twice -- delightfully charming -- and totally american , i might add -- slice of comedic bliss . 
3367	few films have captured the chaos of an urban conflagration with such fury , and audience members will leave feeling as shaken as nesbitt's cooper looks when the bullets stop flying . 
3368	another love story in 2002's remarkable procession of sweeping pictures that have reinvigorated the romance genre . 
3369	it's another retelling of alexandre dumas' classic . why ? who knows , but it works under the direction of kevin reynolds . 
3370	[f]rom the performances and the cinematography to the outstanding soundtrack and unconventional narrative , the film is blazingly alive and admirable on many levels . 
3371	shiri is an action film that delivers on the promise of excitement , but it also has a strong dramatic and emotional pull that gradually sneaks up on the audience . 
3372	provides the kind of 'laugh therapy' i need from movie comedies -- offbeat humor , amusing characters , and a happy ending . after seeing 'analyze that , ' i feel better already . 
3373	a penetrating , potent exploration of sanctimony , self-awareness , self-hatred and self-determination . 
3374	this isn't a retooled genre piece , the tale of a guy and his gun , but an amiably idiosyncratic work . 
3375	overall , it's a very entertaining , thought-provoking film with a simple message : god is love . 
3376	it may not be a great piece of filmmaking , but its power comes from its soul's-eye view of how well-meaning patronizing masked a social injustice , at least as represented by this case . 
3377	although mainstream american movies tend to exploit the familiar , every once in a while a film arrives from the margin that gives viewers a chance to learn , to grow , to travel . 
3378	jeong-hyang lee's film is deceptively simple , deeply satisfying . 
3379	the film is a hoot , and is just as good , if not better than much of what's on saturday morning tv especially the pseudo-educational stuff we all can't stand . 
3380	george clooney , in his first directorial effort , presents this utterly ridiculous shaggy dog story as one of the most creative , energetic and original comedies to hit the screen in years . 
3381	even when it drags , we are forced to reflect that its visual imagination is breathtaking
3382	although commentary on nachtwey is provided . . . it's the image that really tells the tale . 
3383	a life-size reenactment of those jack chick cartoon tracts that always ended with some hippie getting tossed into the lake of fire . 
3384	grainy photography mars an otherwise delightful comedy of errors . 
3385	this film is not a love letter for the slain rappers , it's a taunt -a call for justice for two crimes from which many of us have not yet recovered . 
3386	the film is impressive for the sights and sounds of the wondrous beats the world has to offer . 
3387	daily struggles and simple pleasures usurp the preaching message so that , by the time the credits roll across the pat ending , a warm , fuzzy feeling prevails . 
3388	 . . . in no way original , or even all that memorable , but as downtown saturday matinee brain candy , it doesn't disappoint . 
3389	clever and unflinching in its comic barbs , slap her is a small but rewarding comedy that takes aim at contemporary southern adolescence and never lets up . 
3390	cremaster 3 is at once a tough pill to swallow and a minor miracle of self-expression . 
3391	sex is one of those films that aims to confuse . 
3392	compared to his series of spectacular belly flops both on and off the screen , runteldat is something of a triumph . 
3393	[moore's] better at fingering problems than finding solutions . but though he only scratches the surface , at least he provides a strong itch to explore more . 
3394	the powerful success of read my lips with such provocative material shows why , after only three films , director/co-writer jacques audiard , though little known in this country , belongs in the very top rank of french filmmakers . 
3395	in his debut as a director , washington has a sure hand . his work with actors is particularly impressive . 
3396	a generous , inspiring film that unfolds with grace and humor and gradually becomes a testament to faith . 
3397	delivers the sexy razzle-dazzle that everyone , especially movie musical fans , has been hoping for . 
3398	morvern rocks . 
3399	vincent gallo is right at home in this french shocker playing his usual bad boy weirdo role . 
3400	fierce , glaring and unforgettable . 
3401	cletis is playful but highly studied and dependent for its success on a patient viewer . 
3402	like its predecessor , it's no classic , but it provides a reasonably attractive holiday contraption , one that families looking for a clean , kid-friendly outing should investigate . 
3403	campanella gets the tone just right -- funny in the middle of sad in the middle of hopeful . 
3404	either a fascinating study of the relationship between mothers and their children or a disturbing story about sociopaths and their marks . 
3405	 . . . gripping and handsome execution , ( but ) there isn't much about k-19 that's unique or memorable . 
3406	effective in all its aspects , margarita happy hour represents an auspicious feature debut for chaiken . 
3407	the delicious trimmings?arrive early and stay late , filling nearly every minute?with a lighthearted glow , some impudent snickers , and a glorious dose of humankind's liberating ability to triumph over a scrooge or two . 
3408	standing by yourself is haunting . . . [it's] what punk rock music used to be , and what the video medium could use more of : spirit , perception , conviction . 
3409	not the best herzog perhaps , but unmistakably herzog . 
3410	enjoyably fast-moving , hard-hitting documentary . 
3411	rehearsals are frequently more fascinating than the results . last dance , whatever its flaws , fulfills one facet of its mission in making me want to find out whether , in this case , that's true . 
3412	the film's constant mood of melancholy and its unhurried narrative are masterfully controlled . but ? in trying to capture the novel's deeper intimate resonances , the film has ? ironically - distanced us from the characters . 
3413	this is a stunning film , a one-of-a-kind tour de force . 
3414	[cho's face is] an amazing slapstick instrument , creating a scrapbook of living mug shots . 
3415	it's about as convincing as any other arnie musclefest , but has a little too much resonance with real world events and ultimately comes off as insultingly simplistic . 
3416	while not quite a comedy , the film tackles its relatively serious subject with an open mind and considerable good cheer , and is never less than engaging . 
3417	an extremely funny , ultimately heartbreaking look at life in contemporary china . 
3418	your response to its new sequel , analyze that , may hinge on what you thought of the first film . 
3419	davis is funny , charming and quirky in her feature film acting debut as amy . 
3420	bloody sunday has the grace to call for prevention rather than to place blame , making it one of the best war movies ever made . it's a movie that accomplishes so much that one viewing can't possibly be enough . 
3421	a lively and engaging examination of how similar obsessions can dominate a family . 
3422	in the new release of cinema paradiso , the tale has turned from sweet to bittersweet , and when the tears come during that final , beautiful scene , they finally feel absolutely earned . 
3423	"faithful without being forceful , sad without being shrill , "" a walk to remember "" succeeds through sincerity . "
3424	the film is a masterpiece of nuance and characterization , marred only by an inexplicable , utterly distracting blunder at the very end . 
3425	the film is full of charm . 
3426	"the movie is well crafted , and well executed . if you're paying attention , the "" big twists "" are pretty easy to guess - but that doesn't make the movie any less entertaining . "
3427	one of those unassuming films that sneaks up on you and stays with you long after you have left the theatre . 
3428	 . . . pray doesn't have a passion for the material . he nonetheless appreciates the art and reveals a music scene that transcends culture and race . 
3429	the one-liners are snappy , the situations volatile and the comic opportunities richly rewarded . 
3430	it's anchored by splendid performances from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother/daughter pair . 
3431	intelligent and moving . 
3432	fathers and sons , and the uneasy bonds between them , rarely have received such a sophisticated and unsentimental treatment on the big screen as they do in this marvelous film . 
3433	this sci-fi techno-sex thriller starts out bizarre and just keeps getting weirder . 
3434	last orders nurtures the multi-layers of its characters , allowing us to remember that life's ultimately a gamble and last orders are to be embraced . it's affecting , amusing , sad and reflective . 
3435	a slight but sweet film . 
3436	el peso de un l�quido incoloro , el peso del l�quido vital , del amor como elemento de vida , y de muerte . . . 
3437	writer/director walter hill is in his hypermasculine element here , once again able to inject some real vitality and even art into a pulpy concept that , in many other hands would be completely forgettable . 
3438	it is a happy , heady jumble of thought and storytelling , an insane comic undertaking that ultimately coheres into a sane and breathtakingly creative film . 
3439	this new time machine is hardly perfect? yet it proves surprisingly serviceable . even at its worst , it's not half-bad . 
3440	"almost everyone growing up believes their family must look like "" the addams family "" to everyone looking in . . . "" my big fat greek wedding "" comes from the heart . . . "
3441	once folks started hanging out at the barbershop , they never wanted to leave . chances are you won't , either . 
3442	george lucas returns as a visionary with a tale full of nuance and character dimension . 
3443	can be viewed as pure composition and form -- film as music
3444	an extraordinary dramatic experience . 
3445	every individual will see the movie through the prism of his or her own beliefs and prejudices , but the one thing most will take away is the sense that peace is possible . that , in itself , is extraordinary . 
3446	if you can tolerate the redneck-versus-blueblood cliches that the film trades in , sweet home alabama is diverting in the manner of jeff foxworthy's stand-up act . 
3447	it's a treat watching shaw , a british stage icon , melting under the heat of phocion's attentions . 
3448	all in all , an interesting look at the life of the campaign-trail press , especially ones that don't really care for the candidate they're forced to follow . 
3449	narc is a no-bull throwback to 1970s action films . it zips along with b-movie verve while adding the rich details and go-for-broke acting that heralds something special . 
3450	me without you has a bracing truth that's refreshing after the phoniness of female-bonding pictures like divine secrets of the ya-ya sisterhood . 
3451	it's a strange film , one that was hard for me to warm up to . 
3452	goes a long way on hedonistic gusto . 
3453	the result puts a human face on derrida , and makes one of the great minds of our times interesting and accessible to people who normally couldn't care less . 
3454	the scorpion king is more fun than conan the barbarian . 
3455	if there's one big point to promises , it's that nothing can change while physical and psychological barriers keep the sides from speaking even one word to each other . 
3456	unexpected moments of authentically impulsive humor are the hallmark of this bittersweet , uncommonly sincere movie that portrays the frank humanity of?emotional recovery . 
3457	jacquot has filmed the opera exactly as the libretto directs , ideally capturing the opera's drama and lyricism . 
3458	this is a sincerely crafted picture that deserves to emerge from the traffic jam of holiday movies . 
3459	i liked it because it was so endlessly , grotesquely , inventive . 
3460	audiard successfully maintains suspense on different levels throughout a film that is both gripping and compelling . 
3461	credit director ramsay for taking the sometimes improbable story and making it feel realistic . 
3462	this is dicaprio's best performance in anything ever , and easily the most watchable film of the year . 
3463	witherspoon puts to rest her valley-girl image , but it's dench who really steals the show . 
3464	even when there are lulls , the emotions seem authentic , and the picture is so lovely toward the end . . . you almost don't notice the 129-minute running time . 
3465	while dutifully pulling on heartstrings , directors dean deblois and chris sanders valiantly keep punching up the mix . 
3466	ambitious , unsettling psychodrama that takes full , chilling advantage of its rough-around-the-edges , low-budget constraints . 
3467	eric byler's nuanced pic avoids easy sentiments and explanations . . . 
3468	manages to be wholesome and subversive at the same time . 
3469	"when it's not wallowing in hormonal melodrama , "" real women have curves "" is a sweet , honest , and enjoyable comedy-drama about a young woman who wants many things in life , but fears she'll become her mother before she gets to fulfill her dreams . "
3470	the film runs on a little longer than it needs to -- muccino either doesn't notice when his story ends or just can't tear himself away from the characters -- but it's smooth and professional . 
3471	blithely anachronistic and slyly achronological . 
3472	this starts off with a 1950's doris day feel and it gets very ugly , very fast . the first five minutes will have you talking 'til the end of the year ! 
3473	triumph of love is a very silly movie , but the silliness has a pedigree . 
3474	discursive but oddly riveting documentary . 
3475	the movie has no respect for laws , political correctness or common decency , but it displays something more important : respect for its flawed , crazy people . 
3476	on its own , big trouble could be considered a funny little film . 
3477	an undeniably gorgeous , terminally smitten document of a troubadour , his acolytes , and the triumph of his band . 
3478	this cinema verite speculation on the assassination of john f . kennedy may have been inspired by blair witch , but it takes its techniques into such fresh territory that the film never feels derivative . 
3479	a beautifully observed character piece . 
3480	a coming-of-age movie that hollywood wouldn't have the guts to make . 
3481	it is quite a vision . 
3482	there are laughs aplenty , and , as a bonus , viewers don't have to worry about being subjected to farts , urine , feces , semen , or any of the other foul substances that have overrun modern-day comedies . 
3483	a bittersweet drama about the limbo of grief and how truth-telling can open the door to liberation . 
3484	a strong and confident work which works so well for the first 89 minutes , but ends so horrendously confusing in the final two
3485	salma goes native and she's never been better in this colorful bio-pic of a mexican icon . 
3486	filled with alexandre desplat's haunting and sublime music , the movie completely transfixes the audience . 
3487	as chilling and fascinating as philippe mora's modern hitler-study , snide and prejudice . 
3488	an hour and a half of joyful solo performance . 
3489	strange and beautiful film . 
3490	no worse a film than breaking out , and breaking out was utterly charming . 
3491	parker cannot sustain the buoyant energy level of the film's city beginnings into its country conclusion
3492	' . . . despite lagging near the finish line , the movie runs a good race , one that will have you at the edge of your seat for long stretches . '
3493	 . . . a guiltless film for nice evening out . 
3494	deflated ending aside , there's much to recommend the film . 
3495	it's a treat ? a delightful , witty , improbable romantic comedy with a zippy jazzy score? grant and bullock make it look as though they are having so much fun . 
3496	performances all around are tops , with the two leads delivering oscar-caliber performances . 
3497	everything about the quiet american is good , except its timing . 
3498	a savage john waters-like humor that dances on the edge of tastelessness without ever quite falling over . 
3499	at once a testament to the divine calling of education and a demonstration of the painstaking process of imparting knowledge . 
3500	may seriously impair your ability to ever again maintain a straight face while speaking to a highway patrolman . 
3501	it's an interesting effort ( particularly for jfk conspiracy nuts ) , and barry's cold-fish act makes the experience worthwhile . 
3502	they're just a couple of cops in copmovieland , these two , but in narc , they find new routes through a familiar neighborhood . 
3503	brings awareness to an issue often overlooked -- women's depression . 
3504	it's a shame the marvelous first 101 minutes have to be combined with the misconceived final 5 . 
3505	it has a caffeinated , sloppy brilliance , sparkling with ideas you wish had been developed with more care , but animated by an energy that puts the dutiful efforts of more disciplined grade-grubbers to shame . 
3506	you can almost see mendes and company getting together before a single frame had been shot and collectively vowing , 'this is going to be something really good . ' and it is . 
3507	foster and whitaker are especially fine . she is a lioness , protecting her cub , and he a reluctant villain , incapable of controlling his crew . 
3508	undoubtedly the scariest movie ever made about tattoos . 
3509	a movie that will wear you out and make you misty even when you don't want to be . 
3510	not only better than its predecessor , it may rate as the most magical and most fun family fare of this or any recent holiday season . 
3511	though the story . . . is hackneyed , the characters have a freshness and modesty that transcends their predicament . 
3512	although frailty fits into a classic genre , in its script and execution it is a remarkably original work . 
3513	if this movie leaves you cool , it also leaves you intriguingly contemplative . 
3514	the climactic events are so well realized that you may forget all about the original conflict , just like the movie does
3515	a rude black comedy about the catalytic effect a holy fool has upon those around him in the cutthroat world of children's television . 
3516	all comedy is subversive , but this unrelenting bleak insistence on opting out of any opportunity for finding meaning in relationships or work just becomes sad . 
3517	if a horror movie's primary goal is to frighten and disturb , then they works spectacularly well . . . a shiver-inducing , nerve-rattling ride . 
3518	a playful iranian parable about openness , particularly the need for people of diverse political perspectives to get along despite their ideological differences . 
3519	brilliantly written and well-acted , yellow asphalt is an uncompromising film . 
3520	that 'alabama' manages to be pleasant in spite of its predictability and occasional slowness is due primarily to the perkiness of witherspoon ( who is always a joy to watch , even when her material is not first-rate ) . . . 
3521	personal velocity has a no-frills docu-dogma plainness , yet miller lingers on invisible , nearly psychic nuances , leaping into digressions of memory and desire . she boxes these women's souls right open for us . 
3522	a fascinating literary mystery story with multiple strands about the controversy of who really wrote shakespeare's plays . 
3523	throughout , mr . audiard's direction is fluid and quick . 
3524	a dashing and absorbing outing with one of france's most inventive directors . 
3525	it's a fine , old-fashioned-movie movie , which is to say it's unburdened by pretensions to great artistic significance . 
3526	 . . . flat-out amusing , sometimes endearing and often fabulous , with a solid cast , noteworthy characters , delicious dialogue and a wide supply of effective sight gags . 
3527	the trials of henry kissinger is a remarkable piece of filmmaking ? because you get it . 
3528	nachtwey clears the cynicism right out of you . he makes you realize that deep inside righteousness can be found a tough beauty . 
3529	what it lacks in substance it makes up for in heart . 
3530	robert harmon's less-is-more approach delivers real bump-in -the-night chills -- his greatest triumph is keeping the creepy crawlies hidden in the film's thick shadows . 
3531	genuinely unnerving . 
3532	american and european cinema has amassed a vast holocaust literature , but it is impossible to think of any film more challenging or depressing than the grey zone . 
3533	a compelling film . 
3534	with its hint of an awkward hitchcockian theme in tact , harmon's daunting narrative promotes a reasonable landscape of conflict and pathos to support the scattershot terrorizing tone
3535	in auteil's less dramatic but equally incisive performance , he's a charismatic charmer likely to seduce and conquer . 
3536	the heart of the film is a touching reflection on aging , suffering and the prospect of death . 
3537	will you go ape over this movie ? well , it probably won't have you swinging from the trees hooting it's praises , but it's definitely worth taking a look . 
3538	its director's most substantial feature for some time . 
3539	fontaine's direction , especially her agreeably startling use of close-ups and her grace with a moving camera , creates sheerly cinematic appeal . 
3540	the son of the bride's humour is born out of an engaging storyline , which also isn't embarrassed to make you reach for the tissues . this movie is to be cherished . 
3541	 . . . a visually seductive , unrepentantly trashy take on rice's second installment of her vampire chronicles . 
3542	the story's scope and pageantry are mesmerizing , and mr . day-lewis roars with leonine power . 
3543	p . t . anderson understands the grandness of romance and how love is the great equalizer that can calm us of our daily ills and bring out joys in our lives that we never knew were possible . 
3544	twenty years later , e . t . is still a cinematic touchstone . 
3545	this fascinating experiment plays as more of a poetic than a strict reality , creating an intriguing species of artifice that gives the lady and the duke something of a theatrical air . 
3546	it's virtually impossible to like any of these despicable characters . 
3547	this is mostly well-constructed fluff , which is all it seems intended to be . 
3548	even through its flaws , revolution #9 proves to be a compelling , interestingly told film . 
3549	the best way to describe it is as a cross between paul thomas anderson's magnolia and david lynch's mulholland dr . 
3550	schepisi , aided by a cast that seems to include every top-notch british actor who did not appear in gosford park ( as well as one , ms . mirren , who did ) , has succeeded beyond all expectation . 
3551	lejos del para�so es al mismo tiempo una fiesta para los ojos y o�dos y un movilizador cuadro de personajes enfrentados a sus propios deseos , miedos y prejuicios . 
3552	watching this film , one is left with the inescapable conclusion that hitchens' obsession with kissinger is , at bottom , a sophisticated flower child's desire to purge the world of the tooth and claw of human power . 
3553	there is no denying the power of polanski's film . . . 
3554	the movie is amateurish , but it's a minor treat . 
3555	this charming but slight tale has warmth , wit and interesting characters compassionately portrayed . 
3556	el t�tulo no enga�a : la pel�cula narra una historia donde una mujer enfrentar� cierta realidad , y donde el sexo es . . . 
3557	offers a persuasive look at a defeated but defiant nation in flux . 
3558	'interesante y disfrutable trabajo gracias a que prescinde del cl�sico elemento estadounidense patriotero y manipulador . '
3559	a return to pure disney magic and is enjoyable family fare . 
3560	takes a fresh and absorbing look at a figure whose legacy had begun to bronze . 
3561	a triumph of pure craft and passionate heart . 
3562	gosling creates a staggeringly compelling character , a young man whose sharp intellect is at the very root of his contradictory , self-hating , self-destructive ways . 
3563	witty and often surprising , a dark little morality tale disguised as a romantic comedy . 
3564	even as it pays earnest homage to turntablists and beat jugglers , old schoolers and current innovators , scratch is great fun , full of the kind of energy it's documenting . 
3565	got a david lynch jones ? then you'd do well to check this one out because it's straight up twin peaks action . . . 
3566	astonishing . . . [frames] profound ethical and philosophical questions in the form of dazzling pop entertainment . 
